classe_id,classe_nome,scuola_nome,laboratorio_id,laboratorio_nome,incontro_num,formatrice_id,formatrice_nome,settimana,giorno_num,giorno_nome,fascia_num,fascia_nome,slot,data_ora,accorpata_con
30,4BU,Liceo Pascal,4,citizen science,3,3,Ida,9,2,Mercoledì,1,Mattino1,565,01/04/2026 09:00-11:00,4DS
32,4DS,Liceo Pascal,4,citizen science,3,3,Ida,9,2,Mercoledì,1,Mattino1,565,01/04/2026 09:00-11:00,4BU
73,3A,Liceo Scientifico P. P. Pasolini,7,sensibilizzazione discriminazioni di genere,1,4,Margherita,9,2,Mercoledì,1,Mattino1,565,01/04/2026 09:00-11:00,3E
75,3E,Liceo Scientifico P. P. Pasolini,7,sensibilizzazione discriminazioni di genere,1,4,Margherita,9,2,Mercoledì,1,Mattino1,565,01/04/2026 09:00-11:00,3A
78,5AM,Liceo Scientifico P. P. Pasolini,4,citizen science,2,2,Andreea,9,2,Mercoledì,1,Mattino1,565,01/04/2026 09:00-11:00,
10,3CI,IIS Amedeo D'Aosta,4,citizen science,5,3,Ida,9,2,Mercoledì,2,Mattino2,566,01/04/2026 11:00-13:00,4CI
12,4CI,IIS Amedeo D'Aosta,4,citizen science,5,3,Ida,9,2,Mercoledì,2,Mattino2,566,01/04/2026 11:00-13:00,3CI
45,4ASA,Liceo Scientifico G. Galilei,8,presentazione manuali,1,4,Margherita,9,2,Mercoledì,2,Mattino2,566,01/04/2026 11:00-13:00,4C
48,4C,Liceo Scientifico G. Galilei,8,presentazione manuali,1,4,Margherita,9,2,Mercoledì,2,Mattino2,566,01/04/2026 11:00-13:00,4ASA
66,3B,Liceo Scientifico Vitruvio Pollione,5,orientamento e competenze,2,1,Anita,9,2,Mercoledì,2,Mattino2,566,01/04/2026 11:00-13:00,3M
67,3M,Liceo Scientifico Vitruvio Pollione,5,orientamento e competenze,2,1,Anita,9,2,Mercoledì,2,Mattino2,566,01/04/2026 11:00-13:00,3B
80,5D,Liceo Scientifico P. P. Pasolini,7,sensibilizzazione discriminazioni di genere,2,2,Andreea,9,2,Mercoledì,2,Mattino2,566,01/04/2026 11:00-13:00,
35,3D,Liceo Scientifico Einstein,8,presentazione manuali,1,1,Anita,9,2,Mercoledì,3,Pomeriggio,567,01/04/2026 14:00-16:00,4D
39,4D,Liceo Scientifico Einstein,8,presentazione manuali,1,1,Anita,9,2,Mercoledì,3,Pomeriggio,567,01/04/2026 14:00-16:00,3D
8,5DNO,Lic. Scientifico Bafile,4,citizen science,2,1,Anita,9,3,Giovedì,1,Mattino1,577,02/04/2026 09:00-11:00,
11,4ALSA,IIS Amedeo D'Aosta,4,citizen science,4,3,Ida,12,0,Lunedì,1,Mattino1,721,27/04/2026 09:00-11:00,
21,3GL,IIS PeanoRosa,4,citizen science,4,4,Margherita,12,0,Lunedì,1,Mattino1,721,27/04/2026 09:00-11:00,5AL
24,5AL,IIS PeanoRosa,4,citizen science,4,4,Margherita,12,0,Lunedì,1,Mattino1,721,27/04/2026 09:00-11:00,3GL
47,4BSA,Liceo Scientifico G. Galilei,4,citizen science,5,1,Anita,12,0,Lunedì,1,Mattino1,721,27/04/2026 09:00-11:00,4H
50,4H,Liceo Scientifico G. Galilei,4,citizen science,5,1,Anita,12,0,Lunedì,1,Mattino1,721,27/04/2026 09:00-11:00,4BSA
4,4C,IIS. E. Mattei,5,orientamento e competenze,1,1,Anita,12,0,Lunedì,2,Mattino2,722,27/04/2026 11:00-13:00,5B
5,5B,IIS. E. Mattei,5,orientamento e competenze,1,1,Anita,12,0,Lunedì,2,Mattino2,722,27/04/2026 11:00-13:00,4C
38,4B,Liceo Scientifico Einstein,5,orientamento e competenze,2,3,Ida,12,0,Lunedì,2,Mattino2,722,27/04/2026 11:00-13:00,4D
39,4D,Liceo Scientifico Einstein,5,orientamento e competenze,2,3,Ida,12,0,Lunedì,2,Mattino2,722,27/04/2026 11:00-13:00,4B
57,4H,Liceo Scientifico Leonardo da Vinci,8,presentazione manuali,1,4,Margherita,12,0,Lunedì,2,Mattino2,722,27/04/2026 11:00-13:00,5H
62,5H,Liceo Scientifico Leonardo da Vinci,8,presentazione manuali,1,4,Margherita,12,0,Lunedì,2,Mattino2,722,27/04/2026 11:00-13:00,4H
69,3C,Liceo Scientifico e Linguistico M.Curie,8,presentazione manuali,1,4,Margherita,12,0,Lunedì,3,Pomeriggio,723,27/04/2026 14:00-16:00,5C
72,5C,Liceo Scientifico e Linguistico M.Curie,8,presentazione manuali,1,4,Margherita,12,0,Lunedì,3,Pomeriggio,723,27/04/2026 14:00-16:00,3C
76,4A,Liceo Scientifico P. P. Pasolini,4,citizen science,5,1,Anita,12,0,Lunedì,3,Pomeriggio,723,27/04/2026 14:00-16:00,4C
77,4C,Liceo Scientifico P. P. Pasolini,4,citizen science,5,1,Anita,12,0,Lunedì,3,Pomeriggio,723,27/04/2026 14:00-16:00,4A
35,3D,Liceo Scientifico Einstein,5,orientamento e competenze,1,1,Anita,12,1,Martedì,1,Mattino1,733,28/04/2026 09:00-11:00,5G
42,5G,Liceo Scientifico Einstein,5,orientamento e competenze,1,1,Anita,12,1,Martedì,1,Mattino1,733,28/04/2026 09:00-11:00,3D
84,4A,IIS Fermi,5,orientamento e competenze,1,4,Margherita,12,1,Martedì,1,Mattino1,733,28/04/2026 09:00-11:00,5A
86,5A,IIS Fermi,5,orientamento e competenze,1,4,Margherita,12,1,Martedì,1,Mattino1,733,28/04/2026 09:00-11:00,4A
85,4B,IIS Fermi,5,orientamento e competenze,2,4,Margherita,12,1,Martedì,2,Mattino2,734,28/04/2026 11:00-13:00,5F
87,5F,IIS Fermi,5,orientamento e competenze,2,4,Margherita,12,1,Martedì,2,Mattino2,734,28/04/2026 11:00-13:00,4B
82,3C,IIS Fermi,5,orientamento e competenze,2,4,Margherita,12,1,Martedì,3,Pomeriggio,735,28/04/2026 14:00-16:00,3F
83,3F,IIS Fermi,5,orientamento e competenze,2,4,Margherita,12,1,Martedì,3,Pomeriggio,735,28/04/2026 14:00-16:00,3C
15,3AtMb,IIS L.Da Vinci-De Giorgio,4,citizen science,2,1,Anita,12,2,Mercoledì,1,Mattino1,745,29/04/2026 09:00-11:00,3InA
16,3InA,IIS L.Da Vinci-De Giorgio,4,citizen science,2,1,Anita,12,2,Mercoledì,1,Mattino1,745,29/04/2026 09:00-11:00,3AtMb
44,3I,Liceo Scientifico G. Galilei,7,sensibilizzazione discriminazioni di genere,2,2,Andreea,12,2,Mercoledì,1,Mattino1,745,29/04/2026 09:00-11:00,
58,4O,Liceo Scientifico Leonardo da Vinci,5,orientamento e competenze,1,3,Ida,12,2,Mercoledì,1,Mattino1,745,29/04/2026 09:00-11:00,5O
59,5D,Liceo Scientifico Leonardo da Vinci,5,orientamento e competenze,1,4,Margherita,12,2,Mercoledì,1,Mattino1,745,29/04/2026 09:00-11:00,5I
63,5I,Liceo Scientifico Leonardo da Vinci,5,orientamento e competenze,1,4,Margherita,12,2,Mercoledì,1,Mattino1,745,29/04/2026 09:00-11:00,5D
64,5O,Liceo Scientifico Leonardo da Vinci,5,orientamento e competenze,1,3,Ida,12,2,Mercoledì,1,Mattino1,745,29/04/2026 09:00-11:00,4O
31,4CU,Liceo Pascal,4,citizen science,4,3,Ida,12,2,Mercoledì,2,Mattino2,746,29/04/2026 11:00-13:00,5BS
33,5BS,Liceo Pascal,4,citizen science,4,3,Ida,12,2,Mercoledì,2,Mattino2,746,29/04/2026 11:00-13:00,4CU
45,4ASA,Liceo Scientifico G. Galilei,4,citizen science,4,4,Margherita,12,2,Mercoledì,2,Mattino2,746,29/04/2026 11:00-13:00,4B
46,4B,Liceo Scientifico G. Galilei,4,citizen science,4,4,Margherita,12,2,Mercoledì,2,Mattino2,746,29/04/2026 11:00-13:00,4ASA
52,3O,Liceo Scientifico Leonardo da Vinci,4,citizen science,5,2,Andreea,12,2,Mercoledì,2,Mattino2,746,29/04/2026 11:00-13:00,4D
54,4D,Liceo Scientifico Leonardo da Vinci,4,citizen science,5,2,Andreea,12,2,Mercoledì,2,Mattino2,746,29/04/2026 11:00-13:00,3O
66,3B,Liceo Scientifico Vitruvio Pollione,8,presentazione manuali,1,1,Anita,12,2,Mercoledì,2,Mattino2,746,29/04/2026 11:00-13:00,3M
67,3M,Liceo Scientifico Vitruvio Pollione,8,presentazione manuali,1,1,Anita,12,2,Mercoledì,2,Mattino2,746,29/04/2026 11:00-13:00,3B
18,4MA,IIS L.Da Vinci-De Giorgio,5,orientamento e competenze,1,1,Anita,12,2,Mercoledì,3,Pomeriggio,747,29/04/2026 14:00-16:00,5AtIB
19,5AtIB,IIS L.Da Vinci-De Giorgio,5,orientamento e competenze,1,1,Anita,12,2,Mercoledì,3,Pomeriggio,747,29/04/2026 14:00-16:00,4MA
53,4C,Liceo Scientifico Leonardo da Vinci,4,citizen science,1,4,Margherita,12,2,Mercoledì,3,Pomeriggio,747,29/04/2026 14:00-16:00,4G
56,4G,Liceo Scientifico Leonardo da Vinci,4,citizen science,1,4,Margherita,12,2,Mercoledì,3,Pomeriggio,747,29/04/2026 14:00-16:00,4C
68,3A,Liceo Scientifico e Linguistico M.Curie,8,presentazione manuali,1,2,Andreea,12,2,Mercoledì,3,Pomeriggio,747,29/04/2026 14:00-16:00,3D
70,3D,Liceo Scientifico e Linguistico M.Curie,8,presentazione manuali,1,2,Andreea,12,2,Mercoledì,3,Pomeriggio,747,29/04/2026 14:00-16:00,3A
51,5C,Liceo Scientifico G. Galilei,5,orientamento e competenze,1,4,Margherita,12,3,Giovedì,1,Mattino1,757,30/04/2026 09:00-11:00,
78,5AM,Liceo Scientifico P. P. Pasolini,4,citizen science,4,1,Anita,12,3,Giovedì,1,Mattino1,757,30/04/2026 09:00-11:00,
79,5C,Liceo Scientifico P. P. Pasolini,4,citizen science,1,2,Andreea,12,3,Giovedì,1,Mattino1,757,30/04/2026 09:00-11:00,
55,4F,Liceo Scientifico Leonardo da Vinci,7,sensibilizzazione discriminazioni di genere,1,4,Margherita,12,3,Giovedì,2,Mattino2,758,30/04/2026 11:00-13:00,
60,5F,Liceo Scientifico Leonardo da Vinci,8,presentazione manuali,1,1,Anita,12,3,Giovedì,2,Mattino2,758,30/04/2026 11:00-13:00,5G
61,5G,Liceo Scientifico Leonardo da Vinci,8,presentazione manuali,1,1,Anita,12,3,Giovedì,2,Mattino2,758,30/04/2026 11:00-13:00,5F
73,3A,Liceo Scientifico P. P. Pasolini,4,citizen science,3,2,Andreea,12,3,Giovedì,2,Mattino2,758,30/04/2026 11:00-13:00,5D
80,5D,Liceo Scientifico P. P. Pasolini,4,citizen science,3,2,Andreea,12,3,Giovedì,2,Mattino2,758,30/04/2026 11:00-13:00,3A
32,4DS,Liceo Pascal,8,presentazione manuali,1,2,Andreea,12,3,Giovedì,3,Pomeriggio,759,30/04/2026 14:00-16:00,5AS
34,5AS,Liceo Pascal,8,presentazione manuali,1,2,Andreea,12,3,Giovedì,3,Pomeriggio,759,30/04/2026 14:00-16:00,4DS
27,4AS-SAA,Liceo Pascal,8,presentazione manuali,1,1,Anita,12,5,Sabato,1,Mattino1,781,02/05/2026 09:00-11:00,5BS
41,5A,Liceo Scientifico Einstein,8,presentazione manuali,1,3,Ida,12,5,Sabato,1,Mattino1,781,02/05/2026 09:00-11:00,3G
49,4CSA,Liceo Scientifico G. Galilei,7,sensibilizzazione discriminazioni di genere,1,4,Margherita,12,5,Sabato,1,Mattino1,781,02/05/2026 09:00-11:00,4C
29,4AS,Liceo Pascal,5,orientamento e competenze,1,4,Margherita,12,5,Sabato,2,Mattino2,782,02/05/2026 11:00-13:00,4CU
36,3F,Liceo Scientifico Einstein,4,citizen science,4,3,Ida,12,5,Sabato,2,Mattino2,782,02/05/2026 11:00-13:00,3G
37,3G,Liceo Scientifico Einstein,4,citizen science,4,3,Ida,12,5,Sabato,2,Mattino2,782,02/05/2026 11:00-13:00,3F
30,4BU,Liceo Pascal,5,orientamento e competenze,1,3,Ida,12,5,Sabato,3,Pomeriggio,783,02/05/2026 14:00-16:00,4BS
48,4C,Liceo Scientifico G. Galilei,5,orientamento e competenze,2,4,Margherita,12,5,Sabato,3,Pomeriggio,783,02/05/2026 14:00-16:00,3I
33,5BS,Liceo Pascal,8,presentazione manuali,1,1,Anita,13,0,Lunedì,1,Mattino1,781,04/05/2026 09:00-11:00,4AS-SAA
37,3G,Liceo Scientifico Einstein,8,presentazione manuali,1,3,Ida,13,0,Lunedì,1,Mattino1,781,04/05/2026 09:00-11:00,5A
48,4C,Liceo Scientifico G. Galilei,7,sensibilizzazione discriminazioni di genere,1,4,Margherita,13,0,Lunedì,1,Mattino1,781,04/05/2026 09:00-11:00,4CSA
78,5AM,Liceo Scientifico P. P. Pasolini,4,citizen science,3,2,Andreea,13,0,Lunedì,1,Mattino1,781,04/05/2026 09:00-11:00,
31,4CU,Liceo Pascal,5,orientamento e competenze,1,4,Margherita,13,0,Lunedì,2,Mattino2,782,04/05/2026 11:00-13:00,4AS
52,3O,Liceo Scientifico Leonardo da Vinci,4,citizen science,1,2,Andreea,13,0,Lunedì,2,Mattino2,782,04/05/2026 11:00-13:00,4D
54,4D,Liceo Scientifico Leonardo da Vinci,4,citizen science,1,2,Andreea,13,0,Lunedì,2,Mattino2,782,04/05/2026 11:00-13:00,3O
28,4BS,Liceo Pascal,5,orientamento e competenze,1,3,Ida,13,0,Lunedì,3,Pomeriggio,783,04/05/2026 14:00-16:00,4BU
44,3I,Liceo Scientifico G. Galilei,5,orientamento e competenze,2,4,Margherita,13,0,Lunedì,3,Pomeriggio,783,04/05/2026 14:00-16:00,4C
70,3D,Liceo Scientifico e Linguistico M.Curie,4,citizen science,2,3,Ida,13,1,Martedì,1,Mattino1,793,05/05/2026 09:00-11:00,5C
72,5C,Liceo Scientifico e Linguistico M.Curie,4,citizen science,2,3,Ida,13,1,Martedì,1,Mattino1,793,05/05/2026 09:00-11:00,3D
82,3C,IIS Fermi,9,sensibilizzazione discriminazioni di genere pt.2,1,4,Margherita,13,1,Martedì,1,Mattino1,793,05/05/2026 09:00-11:00,4B
85,4B,IIS Fermi,9,sensibilizzazione discriminazioni di genere pt.2,1,4,Margherita,13,1,Martedì,1,Mattino1,793,05/05/2026 09:00-11:00,3C
30,4BU,Liceo Pascal,4,citizen science,2,3,Ida,13,1,Martedì,2,Mattino2,794,05/05/2026 11:00-13:00,4DS
32,4DS,Liceo Pascal,4,citizen science,2,3,Ida,13,1,Martedì,2,Mattino2,794,05/05/2026 11:00-13:00,4BU
9,3BLSA,IIS Amedeo D'Aosta,4,citizen science,5,3,Ida,13,5,Sabato,1,Mattino1,841,09/05/2026 09:00-11:00,5ALSA
35,3D,Liceo Scientifico Einstein,5,orientamento e competenze,2,1,Anita,13,5,Sabato,1,Mattino1,841,09/05/2026 09:00-11:00,5G
69,3C,Liceo Scientifico e Linguistico M.Curie,4,citizen science,3,4,Margherita,13,5,Sabato,1,Mattino1,841,09/05/2026 09:00-11:00,5E
14,5ALSA,IIS Amedeo D'Aosta,4,citizen science,5,3,Ida,14,0,Lunedì,1,Mattino1,841,11/05/2026 09:00-11:00,3BLSA
42,5G,Liceo Scientifico Einstein,5,orientamento e competenze,2,1,Anita,14,0,Lunedì,1,Mattino1,841,11/05/2026 09:00-11:00,3D
71,5E,Liceo Scientifico e Linguistico M.Curie,4,citizen science,3,4,Margherita,14,0,Lunedì,1,Mattino1,841,11/05/2026 09:00-11:00,3C
78,5AM,Liceo Scientifico P. P. Pasolini,4,citizen science,1,2,Andreea,14,0,Lunedì,1,Mattino1,841,11/05/2026 09:00-11:00,
23,4GL,IIS PeanoRosa,5,orientamento e competenze,1,3,Ida,14,0,Lunedì,2,Mattino2,842,11/05/2026 11:00-13:00,5AL
24,5AL,IIS PeanoRosa,5,orientamento e competenze,1,3,Ida,14,0,Lunedì,2,Mattino2,842,11/05/2026 11:00-13:00,4GL
52,3O,Liceo Scientifico Leonardo da Vinci,7,sensibilizzazione discriminazioni di genere,1,1,Anita,14,0,Lunedì,2,Mattino2,842,11/05/2026 11:00-13:00,5O
64,5O,Liceo Scientifico Leonardo da Vinci,7,sensibilizzazione discriminazioni di genere,1,1,Anita,14,0,Lunedì,2,Mattino2,842,11/05/2026 11:00-13:00,3O
79,5C,Liceo Scientifico P. P. Pasolini,4,citizen science,4,2,Andreea,14,0,Lunedì,2,Mattino2,842,11/05/2026 11:00-13:00,
84,4A,IIS Fermi,5,orientamento e competenze,2,4,Margherita,14,0,Lunedì,2,Mattino2,842,11/05/2026 11:00-13:00,5A
86,5A,IIS Fermi,5,orientamento e competenze,2,4,Margherita,14,0,Lunedì,2,Mattino2,842,11/05/2026 11:00-13:00,4A
58,4O,Liceo Scientifico Leonardo da Vinci,7,sensibilizzazione discriminazioni di genere,1,1,Anita,14,2,Mercoledì,1,Mattino1,865,13/05/2026 09:00-11:00,5P
65,5P,Liceo Scientifico Leonardo da Vinci,7,sensibilizzazione discriminazioni di genere,1,1,Anita,14,2,Mercoledì,1,Mattino1,865,13/05/2026 09:00-11:00,4O
8,5DNO,Lic. Scientifico Bafile,8,presentazione manuali,1,1,Anita,14,2,Mercoledì,2,Mattino2,866,13/05/2026 11:00-13:00,
40,4G,Liceo Scientifico Einstein,5,orientamento e competenze,2,1,Anita,14,2,Mercoledì,3,Pomeriggio,867,13/05/2026 14:00-16:00,5A
41,5A,Liceo Scientifico Einstein,5,orientamento e competenze,2,1,Anita,14,2,Mercoledì,3,Pomeriggio,867,13/05/2026 14:00-16:00,4G
3,4B,IIS. E. Mattei,5,orientamento e competenze,2,1,Anita,14,5,Sabato,2,Mattino2,902,16/05/2026 11:00-13:00,5C
6,5C,IIS. E. Mattei,5,orientamento e competenze,2,1,Anita,14,5,Sabato,2,Mattino2,902,16/05/2026 11:00-13:00,4B
3,4B,IIS. E. Mattei,5,orientamento e competenze,1,1,Anita,15,0,Lunedì,1,Mattino1,901,18/05/2026 09:00-11:00,5C
6,5C,IIS. E. Mattei,5,orientamento e competenze,1,1,Anita,15,0,Lunedì,1,Mattino1,901,18/05/2026 09:00-11:00,4B
9,3BLSA,IIS Amedeo D'Aosta,4,citizen science,3,3,Ida,15,0,Lunedì,1,Mattino1,901,18/05/2026 09:00-11:00,5ALSA
14,5ALSA,IIS Amedeo D'Aosta,4,citizen science,3,3,Ida,15,0,Lunedì,1,Mattino1,901,18/05/2026 09:00-11:00,3BLSA
4,4C,IIS. E. Mattei,5,orientamento e competenze,2,1,Anita,15,0,Lunedì,3,Pomeriggio,903,18/05/2026 14:00-16:00,5B
5,5B,IIS. E. Mattei,5,orientamento e competenze,2,1,Anita,15,0,Lunedì,3,Pomeriggio,903,18/05/2026 14:00-16:00,4C
7,4BNO,Lic. Scientifico Bafile,5,orientamento e competenze,1,1,Anita,15,1,Martedì,1,Mattino1,913,19/05/2026 09:00-11:00,5DNO
8,5DNO,Lic. Scientifico Bafile,5,orientamento e competenze,1,1,Anita,15,1,Martedì,1,Mattino1,913,19/05/2026 09:00-11:00,4BNO
55,4F,Liceo Scientifico Leonardo da Vinci,4,citizen science,3,1,Anita,15,2,Mercoledì,1,Mattino1,925,20/05/2026 09:00-11:00,5G
61,5G,Liceo Scientifico Leonardo da Vinci,4,citizen science,3,1,Anita,15,2,Mercoledì,1,Mattino1,925,20/05/2026 09:00-11:00,4F
62,5H,Liceo Scientifico Leonardo da Vinci,5,orientamento e competenze,2,4,Margherita,15,2,Mercoledì,1,Mattino1,925,20/05/2026 09:00-11:00,5P
65,5P,Liceo Scientifico Leonardo da Vinci,5,orientamento e competenze,2,4,Margherita,15,2,Mercoledì,1,Mattino1,925,20/05/2026 09:00-11:00,5H
78,5AM,Liceo Scientifico P. P. Pasolini,4,citizen science,5,2,Andreea,15,2,Mercoledì,1,Mattino1,925,20/05/2026 09:00-11:00,
57,4H,Liceo Scientifico Leonardo da Vinci,4,citizen science,4,4,Margherita,15,2,Mercoledì,2,Mattino2,926,20/05/2026 11:00-13:00,5F
60,5F,Liceo Scientifico Leonardo da Vinci,4,citizen science,4,4,Margherita,15,2,Mercoledì,2,Mattino2,926,20/05/2026 11:00-13:00,4H
63,5I,Liceo Scientifico Leonardo da Vinci,8,presentazione manuali,1,1,Anita,15,2,Mercoledì,2,Mattino2,926,20/05/2026 11:00-13:00,5O
64,5O,Liceo Scientifico Leonardo da Vinci,8,presentazione manuali,1,1,Anita,15,2,Mercoledì,2,Mattino2,926,20/05/2026 11:00-13:00,5I
79,5C,Liceo Scientifico P. P. Pasolini,4,citizen science,5,2,Andreea,15,2,Mercoledì,2,Mattino2,926,20/05/2026 11:00-13:00,
